text,label,target,type,meta_id
"hablar me gana la batalla
tengo estas alturas
y es que tu cuerpo me llama vente por favor quiero tenerte en mi cama
y hacerte el amor
y es que tu cuerpo me llama vente por favor quiero tenerte en mi cama
y hacerte el amor",0.0,,,7546436840421592325
"Concha de tu madre
y acá viene la reventada, reconcha",0.0,,,7547725727655824658
"y yo sé que sí
en el VIP afuera te vi
a ti y a tu amiga a las dos se lo metí a las dos se lo metí en el VIP
a ti y a tu amiga
a las dos se lo metí en la parte del carro y atrás fue que le di
tu eres una bandida como me empieza a mi ella me dice",0.0,,,7547575239719259397
"cache estás en el salón de mi casa no hagas nada raro
no te preocupes
bienvenido al tutorial de cómo hacer crecer tu pene
tienes problemas de erección
crees que la tienes
pequeña y no sabes a quién acudir
estás en el canal adecuado",0.0,,,7545576163855306006
"No sé por qué le caigo mal a la gente.
A mí me caes bien.
No me interrumpas cuando hablo imbécil",0.0,,,7548097760625544456
"buenas cómo están estoy donde mi mamá
y le voy a organizar las uñas
ella se queja un poquito ya empezó
hermana nuestro saludo
ya te hice en el otro
espérate te hago en ese este no le debe doler ay ay ay ma
ay Dios mío bendito
ese está más enfermo que el otro entonces ay ay
no la tierra qué miedo mejor no le grabes
corre por la frente qué le corre por la frente
ya me corre el sudor de la muerte
que a ella le duele demasiado muchas
se le entierra un poquito y ella se pone un poquito
Dios mío toda la uña entera
ah ay
pero ahí no le está doliendo
qué tanto le duele del uno al 10 cuál imaginación
pero qué me va a pasar
qué le va a pasar
esa sacada de esa uña yo sé que me voy a morir ay
usted no se puede morir porque tenemos que ver
Antonella el martes
ya me corre el sudor de la muerte
muchachas
vamos a empezar con la limpieza de las uñas de mi mamá um
ah venga pues présteme uno ay venga
venga ay este como el gato cuando lo van a tapar
no el gato lo le ponen anestesia a usted no ah
ay señor juiciosa
esa es Daniela
esa es la que me va a matar
no te va a matar ay no es que
ahí no le está doliendo no pero sí con solo imaginar
que pa dónde va pero más espere
no le está doliendo ay sí Daniela me está doliendo
no entonces cuelgue ese celular
que se le cae al agua
espere
mami tenés que respirar ay
ay ya sé lo que me va a pasar
que me voy a morir no ja ja ja ja ja
yo no lo soporto no lo soporto
aguante pues no estás entendiendo la vibra mami espere mami
no espere no voy a ser capaz de aguantar
lo siento mucho por el mundo entero
pero yo no soy capaz de aguantar Daniela no
Daniela pero es que usted está es por por no por bacanear
no bacanearme no si usted me quita el pie espere ay no
venga este lado es que la doña la doña está muy enferma no
no
se mueva
no se mueva
ay tiene que ser que mejor que me maten no ma deje de decir
malas palabras ay no Dios mío
para dónde va no yo me voy a ir pa dónde
no venga a ver venga
aguante aguante
ma usted tuvo 6 hijos
pero no duele más esto
no hombre cómo va a doler más que tener 6 hijos
ya aguante
ay ay me mató
me mató me mató me mató
venga venga venga ay me mató me mató Paola
Paola me mató Paola
me mató ay venga pues no le he hecho nada
eso es lo más duro no tener que entregarle otra vez un pie a una persona
que sabe que lo está matando venga
preste preste
no se me vaya a mover quietecita
quieta
quieta
quieta quieta quieta
espérense yo alcanzo a ver es montañera tan pronto y me da
pero no me trate mal que yo le estoy haciendo un bien
aguante pues
aguante aguante
ya aguante aguante lo último
pero más respire
aguante aguante
ya déjalo así no este momentico ya voy a acabar aquí déjalo
así
ya solamente es este pedazo acá venga ya este pedazo espere
espere espere
espere ay
ay pégale
pégale vos vas a dejar tratar así pégale a esa tonta
venga ya ya ya ya
tóquese ese lado a ver si todavía le duele nada ja ja
le duele no ya no segura no no no le vaya a volver a tocar
no
ma es peor si dice mentiras
no le puede estar doliendo ve me dañó el alicate ah sí Paola
me dañó el alicate
no ma y ahora
no ma no ma con nessuno quanto
decepción que creer en ellos es un grave error
y muchachas logramos limpiarle ya 1 1 pie
pero está
que no quiere que sí que siga al otro a mí me dio
hipo negro yo no me robo nada y ya quebraron los tacos
no está quebrada sí ah está quebrada
mi hermanita les va a contar algo horrible que le pasó hoy
algo muy horrible
imagínense que yo tenía que mandar la una plata Nequi
y yo la mandé y me equivoqué en el último número
cuando me dice
la parcericuafer es que
Daniela esa cocina como la tengo horrible estoy grabando
eso qué pena hágale hágale
cuando me dice la parcericuafer es que oiga
usted mandó esa plata donde no era
y yo yo le puedo asegurar que yo no mandé eso
je je je usted me da el número malo cuando miro sí marica
la mandé donde no era
y yo ay parce bien poquita que tengo pa estarla regalando
cuando bueno empezamos a llamar a la dueña del Nequi
a llamarla llamarla y mi amiga como que la trató mal
entonces ella estaba ofuscada Camilita
ah sí Camilita
entonces ella
estaba ofuscada y yo como que ay pana no me va a devolver la plata
cuándo dale antes hágale
hermana ahorita la regla dale
entonces cuando yo le digo y yo ay no venga es que si usted me la puede devolver
yo le regalo 20 000
pues pa no perder todo muchacha no tenía plata
cuando me dices que no yo se la voy a devolver toda
sino que no me gustó la manera en la que me habló su hermana
Cami le dijo que era mi hermana
y yo ay es que ella es así qué pena
siempre desde pequeña ha tenido ese vicio maleducada
ja ja ja cuando dizque no
yo le devuelvo todo porque yo soy cristiana
hoy por mí mañana por ti y Dios dice que no nos debemos de quedar con platas
ajenas y yo ay sí yo también soy cristiana
el señor es muy hermoso
ja ja ja ja ja
no pues qué belleza
no uno con las cosas de Dios no cuenta ah
pero necesitamos la plata
hermana no no importa es
que eh nada justifica que usted esté
burlándose de de eso no
ante todo de Dios nadie se burla
ah eso sí hay que aprender a respetar
yo soy la favorita de Dios y me devolvieron el dinero
muchachos completico
lo que yo sentí cuando vi ese uno cambiado por 04 yo
eso no me está pasando a mí
qué
el tiempo no me va a dar para mostrar el final de mi mamá
muchachas logrado
no le dolió me dijo que ya al final no le dolió
mami sí le dolió horrible
eh como cosa rara me cogí la taza para un partido
pero miren lo que me hizo mi hermana
mi comida favorita
las amo espero les haya gustado el video hermana despídete
sueñito",0.0,,,7547516401443933446
"disculpame te hago una consulta porque tengo una duda
eh yo ya te mandé a la reconcha de tu madre no ay
perdoname andate a la concha de tu madre no te pido 1 000 disculpas
el el el desaire que te",,,,7545635899539754245
"sí estoy gorda puta
estoy gorda
estoy gorda porque duermo bien
como bien bebo bien y me pisan bien",0.0,,,7548961944678567175
"Tracos, hijo de su puta madre.
A mí si me mandan los humanes, les hago un cagadero caliente.
Aquí no está pelada.
Yo ando y cuido a los jefes.
La paciencia no es lo mío,
yo le rezo al diablo y también a la",0.0,,,7547548631256059154
"you like D.O.
you like
a yulai yulai pussy ajá
di okay esto enséñaselo a Karim
o sea pero qué tengo que decir you like pussy
ajá que cuando diga tag que diga you like
okay okay otra otra
you like
you like
like a
um chupar
ujum
you like you like chupar así ajá ah
you like chupar ajá ah
otro
D.O.
you like to see Girls
you like
you like to see Girls
you like to see
girl you like to see
you like to see Girls
girl chicharrón chicharrón
ah okay you like tusi girl
chicharrón ujum
quiere decir
que te gusta ver las niñas que hacen chicharrones
oh ya ya muchas gracias por enseñarme gracias tocayo gracias
sí te gustó la clase de inglés
sí no muchas gracias la verdad
mande ya soy tu maestra
sí sí
sí no muchísimas gracias la verdad
okay a ver di una frase que aprendiste
ah pues eh you like tusi
en serio no sabes inglés
no no
de verdad no sí
allá allá hacen también clases de inglés no",0.0,,,7547633475717811474
"las mujeres son de uno
la mujer ama a uno
la mujer está enclochada
enclochada con uno
la mujer está obsesionada con uno
si tú no eres ese uno
nunca lo vas a ser",,,,7545401891258174725
"para olvidar tu querer chiquita para dejarte de amar negrita
voy a tomar veneno para olvidar
y quiero que al morir tus ojos no lloren por ese amor que nunca supiste amar
supiste corresponder
voy a tomar veneno para olvidarte
no quiero seguir sufriendo quiero olvidar el lamento quiero morir
quiero apagar mi dolor
si sabes cuanto te quiero
si sabes cuanto te amo porque razón porque me niegas tu amor
voy a tomar veneno para olvidarte voy a tomar veneno para olvidarte",0.0,,,7549311277324193030
"watch I'm gonna commentate
watch it bro
you better stop he's like
look at this four Wheeler
these guys don't even know how to ride it
oh man I could ride a four Wheeler so much better
so I got an itch on my nose
but I don't wanna really itch it cause people will say
so I'm gonna stick it in my
I'm not gonna go pick up my teeth right now and walk real slow
look at you better walk real slow
they're not gonna know I'm here
they're gonna leave me alone
they're gonna leave me alone in a minute
just a second not on the porch
he's like I'm gonna keep trying to took myself until he's back on the porch
he's back on the base you're in violation
you're in violation you're in violation
why are you ignoring your phone
No. 8 7 2 12 U s c
point seven get off the porch
you violated yeah
in major violence not even flavour
it's flavoured it is flavoured
it is a flavoured homosexual
but you're a veteran you did it anyway
and you're a veteran and you
you still get it it's a faggot homosexual
decorated decorated officer
wow flagrantly disrespected the rules
that's crazy U s C code 8 7 2 1 12
straighten up clearly states
swear to god you wear a shirt in public",,,,7545468264961363230
"ah allá allá sale de mucho para allá mira
sale negro sale mucho negro ahí
se me hace que este es machín
no
nada",0.0,,,7546020063690689810
Mi nombre es John Alejandro y soy esquizofrénico,0.0,,,7549298960884567301
"famosos que tienen enfermedades de transmisión sexual y no lo sabías
usher se convirtió en protagonista de uno de los mayores escándalos de hollywood
cuando salieron a la luz documentos judiciales
lo vinculaban con un supuesto diagnóstico de herpes genital
en 2012
habría pagado $1100000 de dólares a una mujer para silenciar la acusación
de que la contagió sin advertirle
pero pronto estalló una tormenta
otras 3 personas
incluido un hombre
lo demandaron alegando lo mismo mientras una de ellas
fantasia sharpton
apareció ante la prensa para contarlo todo junto a la famosa abogada lisa bloom
usher negó haber contagiado a nadie
pero el daño a su imagen ya estaba hecho y la prensa internacional
lo colocó como peligro público en la intimidad
hasta que en 2019 el caso fue cerrado en silencio
dejando más preguntas que respuestas
lo más explosivo
es que en los documentos filtrados
se hablaba de brotes desde 2009 justo durante su divorcio con tameca foster
y aunque nunca se confirmó un diagnóstico oficial
los acuerdos millonarios y el silencio final alimentaron aún más la controversia",0.0,,,7547435924347538718
"Has estado actuando gracioso y finges aparecer como un refresco caliente.
Todos los negros no saben crecer.
He sido un OG desde que era más joven.
Todos mis amigos están muertos.
Déjalos en el frío. 
Ponlos en el.
Voy a calificar. 
Charles.
No puedo verla. 
La hago buscar a tientas. 
Yo estaba.
Querían esto. 
Pasó a estar molesto,
pero le dije. 
Estoy",,,,7547424318918053134
"estoy tan aburrido que si me sale la llorona le ayudo a buscar el hijueputa
pelado ese que se le perdió",0.0,,,7546013277621325061
"me duro que así me gusta jálame el pelo papi
soy tu puta póngale voz antes que me cu
meta me presta yo soy tu corrupta toma toma toma",,,,7546719620678372628
"se dieron cuenta cómo nos encanta el quilombo
ahora una pibita
sube a sus redes sociales un videíto insignificante donde dice
tres cosas que le molestan de las personas ciegas ah
y salen todos a decir a bardear qué sé yo
sube una persona con conocimiento de tecnología
cosas
superinteresantes sobre cómo adaptar tu celular para que te sea más accesible
y no lo ve ni el mono
qué somos hijos del chismerío
por ejemplo
hay otro video que tal vez cuenta datos interesantes sobre la historia
pero no que nos gusta los story time de los chismes
ah qué decís
compartís lo que digo te parece que es así igual
a mí me encanta el puterío que les voy a decir que me anda haciendo la Santa
ay no pasita pero si vos sos discapacitada
no sos un ángel
lo que menos tengo son alas
ja ja
qué se hacía estoy reloca ah",0.0,,,7545549914760137990
"Oye hermano. 
A la mierda esta cosa, 
hermano. 
A la mierda esa mierda. 
Oh Dios mío. 
Vete a la mierda, 
perra. ",0.0,,,7546483797781384461
"thank fucking god that my mom gave me a fat ass
cause otherwise I'd have to work a 9 to 5 ladies
if he doesn't stick his thumb in when he's back there
he doesn't love you he doesn't love you at all
in fact he hates you okay
real men stick their thumb in
I am a disgusting human being okay
because why does it get me so excited to accidentally stumble across like
a man like
you know just kinda choking his chicken
um if I see that and he doesn't know
I'm like looking like
I'm just being a fucking creep
like over in the corner
like maybe
maybe I'm in bed and like
I can see the shower from bed
and he thinks I'm asleep and I'm kinda like
I'm awake and I'm peeking and I see that going on dude
it's I'm like an animal
like that shit is hot as fuck
I don't know I don't know why I like it so much
but I'm like whoa ha
I like that oh
we broke up
yeah and that means nothing to me
I'm a I licked it so it's mine type of person
and you're mine for life ha ha
you're not going anywhere
I am so fucking dramatic
if I'm having a sleepover with a guy and we're laying there and he actually like
goes to sleep falls asleep without
you know doing a little workout together
I will fucking lay there for hours and just be so fucking upset and be like
what the fuck like
I can't believe this is happening to me
oh my god
like maybe the guy just wants to sleep
like chill
but I will fucking be offended so offended",0.0,,,7547630428476165390
"mira Alejandra de verdad que lo que me provoca es arrastrarte por los cabellos
si ya
tenías un
color de cabello bonito por qué coño de la madre te pusiste a inventar otra vez
no me digas nada no sé qué coño vas a hacer pásate la máquina
haz lo que te dé la puta gana no me interesa",0.0,,,7549377770070084882
"miren para aquello miren para aquello tú
lo nunca visto
lo nunca visto caballero miren pa qué
miren ahora mira recogiendo ajís
recogiendo ajís miren la gente recogiendo a ajís del ladrón de basura
miren pa eso padero
eso no está ahí marica
miren pa eso padero
y después dicen que aquí no hay hambre
miren eso recogiendo los ajís del ladrón de basura
ay mamá
ay por Dios Janet mira esto men mira esto
miren pa qué Dios mío después dicen que nada hombre
mira cómo recogen los platos y los ahí se lavan de basura
mira pa eso mira tú
mira tú
ay Dios mío mira cómo recogen los aguacates
miren pues
mira la gente comiendo aguacate y latón de basura a mí
hay hambre o no hay hambre miren esto
querés esa cosa ahí ahí",0.0,,,7546322773476445448
"viejo y recuerde
la pena el miedo y la pereza
no facturan póngase verga sí
lo quiero acostar",0.0,,,7547882387573722376
"yo prefiero 1 000 veces un man que me dice oye mira
te quiero invitar a comer frito
por qué marica
porque quiero salir contigo me parece una tipa increíble
pero no tengo para llevarte a un restaurante caro
prefiero un man que me venga con eso
a alguien que quiera venir a aparentar algo que no es",0.0,,,7545539095804595512
"¿Hola? ¡Maldición!
¡Es muy malo y lo sabes!
¡Bien! ¡En la cara!
¡Tienes un buen trasero, nena!
¡Lánzalo! ¡Ponlo en mi cara, nena!
¿Con qué banco trabajas? Las ruedas son la persecución",,,,7549007639590522142
"vamos con este facto
si una mujer no tiene dinero
90 y 9% de los hombres
encontrará la manera de apoyarla
pero si un hombre no tiene dinero
90 y 9% de las mujeres
encontrará la manera de dejarlo",,,,7549511641797266695
"Qué bonita te miras, mi mamacita sin calzón.
No le cuentes a tu amiga que la tengo como león
bonita para mirarnos otra vez que no lo sepa tu ex",0.0,,,7548555730102635784
"Hi there
to the lady who decided that she wanted to call ice on the Hyundai.
Folks,
you have a dirty puss",,,,7548058467144076574
"Hold on, hold on.
Can you say that again?
I don't know who you think you are,
but you honestly need to stop calling and texting my boyfriend.
You're saying I love you to each other and are trying to be,
like, a fucking homewrecker?
I don't know who you think you are.
This is ridiculous. Oh, okay,
hold on, bitch.
First of all, that boyfriend of yours is my brother.
And if you have the audacity to be going through his phone
and taking other people's phone numbers,
then guess what, bitch?
I'm gonna send him a message right now to break up with your ass,
because guess what?
His little sister is more important than some bitch he met online.
So next time you decide to, like,
text me or call me just because I say I love you to my brother. Yeah,
get ready for that breakup text, bitch.
يا ربي",,,,7547673230291537207
"it is now time white people
to pay black people their reparations once and all
now white people
you need to know why
black people is our money
and when do we need it now
do you hear that white people we need to reverse that",0.0,,,7545659905814875405
"this is what you voted for
this is what the fuck you voted for
a stupid ass president didn't do shit for you people in this fucking country
this is what you voted for
this is what the fuck you Republicans maggots Trump supporters fucking voted for
especially some of the black ones
and the y t people the white men and the white women
all you motherfuckers voted just to get some fucking money
just to get some fucking money
is this what you really thinking about
getting some fucking money out of this dumbass president
you went and re elected for
F all you motherfuckers that voted a fucking Republican
fuck all of you fuck the y t people too
fuck you
it's your fucking fault it's your fault
stupid motherfuckers you stupid as a bitch uneducated as a bitch
and Trump losing every fucking thing too
you losing your homes you losing every fucking thing
so don't be mad the fucking Democrats
when Kamala Harris told you what the fuck was gonna happen
after Donald Trump did all this dumb shit
bring the military in the US
and try and deport all the people to get the fuck out of the US
so be mad to motherfucking selves
that's all I have to say to these fucking stupid ass Trump supporters
y'all have a blessed weekend stay safe",,,,7546005542355995934
"so y'all don't care if black people die
you don't care if Latino people die
you don't care if gay people die
you don't care if trans people die
but you expect me to give a fuck about this white man that made a fucking career
after not minding his own goddamn business
bitch he said himself
that's the fucking cost of the Second Amendment
bitch you can't have your cake and eat it too
like y'all gonna be mad about this
when fucking 30 little kids get gunned down in school
oh but don't worry
he's in my thoughts and prayers y'all",,,,7548960239194787102
"Yes, you fucking cheated,
you bitch. You lied and say you didn't.
How many times? How many times?",,,,7545377385948974367
"I'm sorry I told you to shut the f** up
but maybe if you weren't such a f** a**
nope that is
I lost my temper and was just trying to get you to hear me
because you won't f*** let me finish a sentence that's not it",,,,7546271352857152798
"the fact that you're comparing this man to this man has just pissed me off
and I was trying to be politically correct and nice and and
and sensible to you motherfuckers feelings
but now it's fuck you and him
if it's fuck you when you're here
it's fuck you when you're gone
and I don't give a shit a fuck
a fart about who the fuck feels indifferent
because this man that y'all are fucking want me to be sympathetic for
don't give a shit about children
women black folk
or any fucking body that's not a fucking Caucasian American
fuck the fuck out of you and you can suck my ",,,,7548958621162310942
"Yeah,
when I marry girl, I want a fat woman.
Good bonus. Good girl.
I need this woman,
eh? No, you gotta.",0.0,,,7545627025625599239
"hey man I hope you n**gas got your affairs in order man
cause when I drop
I'm telling you
game over stupid",0.0,,,7546065275792264478
"Hey, hey, hey! She so fine,
she gonna ride that dick.
She said come back. Dance.
Take it off. Dance!
I said take it off!
Take it off!",,,,7547853332329631007
"look look now let me tell you first man I speak
when I see to the kids to the dirt never never seen to a worse
and I see when I see when I came to a worst when I when I get to a murse
I'm a mercy I'm a man I'm a kid to alert
I'm a boss of my dad
and I never never showed to a Glock
who's bad and the bullets the feds and the bloods and the demons
I look like a dead he's the dead of the man
what the fuck leave the top when I see to a queer
he's a demon the man and the blood's a demon
no shot to his rares and I'm straight like a demon
when I see one that chop when I came with the meaning when I get to a slem man
and I never see blood through a shot through a slem man
and I'm dead like a demon
when a 40 the Glock threw a shot to his beaming and his head like a beaming
when I shot through a shot threw a shot to a demon
when I fuck to a demon you a bitch
let's say yeah
you a when I bust on my drug
everybody stand up when I'm up in the
love everybody get lazy and I just like I feel like I feel like a dog
everybody see raw everybody sees how I got live like a ball
vice it though vice it though
fight fight fight fight fight she's something
fighting fighting fighting fighting fight fighting something
fighting fighting fighting fighting fighting fighting fighting fighting fighting
fighting fighting
fighting fighting fighting fighting fighting
fighting fighting fighting fighting fighting fighting fighting fighting fighting
fighting fighting fighting fighting fighting
shit like a photo everybody she feel like a dollar when I walk for my G
like a photo like a chill like a big baller
every chill like I feel like a photo
speed game when I came like a dollar
everybody see she like a farther speed game when I came with the daughter
my cocko
my cocko my cocko my cocko my cocko my cocko my cocko my cocko
break the way I god of ice
my cockle plan my cockle plan
my cockle plan my cockle
my cockle plan
my cockle my cockle my cockle my cockle plan my cockle my cockle plan
my cockle my cockle
my cockle fuck you mean my gospel plant through
nigga we do this shit
speed game
black ass monkey
you don't know me steezy katare ha",,,,7549698632912588046
"do you suppose that I came to give peace on earth
not at all but rather division
so yes
Charlie Kirk was a divider because he lived by the word of god
and anyone who lives by the word of god is going to divide people
because there's only two sides
Jesus side and the Antichrist
there is no in between therefore
if you are a Democrat a Liberal Democrat in today's world
you are Antichrist therefore
you are the enemy you cannot call yourself a follower of Christ
and still support a group of people
that supports the mass murder of unborn babies
the mutilation of children and their fruits reap nothing but violence division
lies and destruction
Jesus wasn't a tolerant hippie
Jesus was righteous and our god is a godly judge
he judges accordingly and remember
he gave us a sword right here
time to use it",,,,7548995969489112334
"if you are anything but white
you are not immune to ice
it is not just the Mexicans
just because you're not Mexican
or Middle Eastern or African does not mean that you are immune
they had Japanese concentration camps in the U s
not too long ago
they want everyone except for the white people out of this country
I I said it",,,,7547595397208870157
"so here's my uh
next video to tag this gentleman
you know how you all you know how to do is complain
complain and complain like you do here in the U s
again this African gentleman
I'm tagging him again because he's a Ghanaian and he's insulted
he's so angry because I pointed out the stupidity in Ghana
the utter mental brain death
that a a d C d plastic scrub brush was priced incorrectly
and an entire store full of Ghanaians could not understand that
it was supposed to be 80 pesos or 79 pesos
you know less than one C d
and they were selling it for 80 c DS
so anyway here's my next video about Gana
Ghana has moved to patrolling the border of Burkina Faso
which is something that I knew was coming
something that I say when I go out to speak at protest and events
Ghana is now patrolling the border of Burkina Faso
they claim that they're checking to stop terrorists from coming in the countries
by the way I've posted already before
in 2023 they had proof that terrorists were living in Ghana
and they had plastic voter cards
they probably now have the Ghana cards because of their skin colour
cause you know like a light skinned black American like myself
I'm not a real black person
but since the terrorists are darker in skin colour
they have Ghana voter cards
so then they just take them and get Ghana cards
because they're free if they think you're a ghanean
anyway I digress
so now Ghana military has gone to patrolling the borders with Burkina Faso
claiming that they're keeping terrorists out
they're not because terrorists are in the country
and again if you read the article from 2023
the nine people from the military spoke and in
in anonymity they didn't want their identities to be revealed
but they said we know that terrorists are staying in the country
but since they're not causing any harm to the country
we let them and so this is why I keep posting videos
hundreds of Ghanaians cross the border with these terrorists
and kill soldiers and civilians in Burkina Faso
and steal from them they sell their livestock and other things in Ghana
even steal the shoes off of their dead bodies
so
here are some photos to show you all the work that Ghana has done with the U s
military and European troops
that actually is a base in their country
so here are some of the photos
remember when I was in Washington
d C and the Ghanaian man said oh
John Mahama closed that he closed that base
and again I've done several videos on that
it's fake news there was no ceremony
there is no news and Ghanans even said
well where's the link to the article
why wasn't this reported on the news in Ghana
so here we are again another thing
why I hated living in Ghana because since
since selling slaves into
since excuse me
selling Africans into slavery for 150 years
Ghana continues to sell out black people
thank you bitch",0.0,,,7547037408957566238
"if he were to beat you how damaging would that be to the Canelo brand
he's not gonna beat me don't worry about it
he's not gonna beat me don't worry about it
the last fighters that you fought
they ain't on my level I fuck everybody
so when I beat you is you gonna be a nobody
when I stuff a MUD hole in your ass
is you gonna be a nobody you gonna be just like everybody else
yeah yeah yeah niggas play status I got no demons money tight clothes
demons watch over demons still tight yeah clothes I don't need to look nice yeah
she loves to control it ain't no sex that's in the tumor
fuck the bitch I like the diamonds diamonds the goons hit it then",,,,7549666053408820493
"gente no
me lo crean
pero mi abuelito decía que los gatos eran como las mujeres
que se dejan agarrar la cola
y no hacen
nada pero agárrale la panza mira qué hubo viste me mordió
ya viste ah maldito
ah maldito
qué sabio era mi abuelo",,,,7547949478116936978
"no quieres que te haga el juego
*****  a ti también quieres que te putee hijo de
perra no te
trabes
qué quieres que haga con el puya con madre que metes tú huevonazo de ****
puedes hacer algo me dice qué chucha huevón mete un
tu cara ese huevón puta dejar de fallar todos tus hooks podría ser
pero estaba colgado perra con soy quién fue
soy quién fue mano
pero ya lo usé pe mano para jalarlo concha de su nadie te jalaste la tripa
ah porque lo jalaste pe huevón
ya lo jalas sabes que estoy subiendo
porque ya lo jalas mano ah sí sí ya abajo también lo jalé y por eso tampoco",,OTHER,harassment,7549344269677497618
"hey stew
your rent's due motherfucker
and don't be pulling that falling down the stairs shit on me
you hear are you conscious
shoot
non-human",0.0,,,7545350678047116558
"we need to crack down on crime and get rid of homeless people
our cities are too dangerous",,,,7546003900340440350
"no I've tried to keep my channel not political
I never talk politics I do finance shit
but this trolley Kirk thing that happened is absolutely fucking disgusting
you liberals are the terrorists of this fucking country
you incite violence
anytime you don't like what somebody has to say or their opinion
your your job is to suppress it
it's to it's to stop an open discourse
this is a man who had two kids and a wife
and because you don't like his fucking opinions
you killed him you tried it with Trump
I mean and the media is absolutely silent about the fucking train shit
so let's not even go there
fucking liberals are domestic terrorists
and all you fucking content creators
you leftist content creators that are paid by the d N C
are inciting all this violence man
the blood is on your hands",,,,7548588478565584183
"hey yo baby
what that mouth do though
it's about to hurt your fucking feelings if you don't back it up bitch",,OTHER,harassment,7549051845579197726
"should black people get reparations
I believe they should so I
white man have to play for black people why
wow that's a really selfish thing you just said
no no
just hold on why should I have
that's a really non empathetic thing to say
wait why should I have empathy for a race
I I have white guilt cause I breathe
why should the white students here have to work harder to pay for black kids
what is that all about not every person has a lineage connected to slaves
that's true and every white person doesn't have a lineage connected to slaves
yes that's right
so since every black person doesn't have a lineage connected to slaves
why should we generalize and say preparations for black people
because there are people that are in a worse place
so over 150 years they
they didn't have any ability to make better decisions
to save money and to invest
how about you take responsibility for your own actions
instead of blaming the white man
papa m'a remis CE sel moi vous le ouais comme femme
bébé",,,,7549290302192815374
"What are you looking at, you dirty old skank?
What are you looking at, papa?
What are you looking at, you piece of road trash.
What are you looking at? Jeez.",0.0,,,7546864854871657750
"if you rape a child and your judge does not make you get on the registry
that judge needs to be fucking prosecuted
how are you convicted for raping a 7 year old for five years
from 7 to 12 years old you have
you assaulted this child and you got 180 days
because you play baseball
what the fuck is wrong with America
b y u what is wrong with you fucking Mormons
I'm gonna add this picture
I just seen it on Instagram
I'm actually disgusted
fucking
atrocious I don't even know what to say
I'm just pissed this is nasty",0.0,,,7545951591073991966
"Why did the gorilla bring a ladder to the party?
Why? Uh,
because it heard drinks from the house.
It's all the house. No,
I got it. It was just bad. Okay.
What kind of stuff do you like?
Gorilla stuff. Cause it's not particularly. Oh fuck,
it's not gonna be good.
Did you hear about the guy who invented the knock knock joke?
He won the Nobel Prize.
Ha ha, that's good.
It's not bad. I like it.
It's pretty good and I feel pretty sick.
Can you see the Asian flush yet?
No, you didn't.
Okay,
I feel bad. Sorry.
Did I fuck up the mic?
Yeah, yeah,
you good? I'm good.
You got this? Oh,
thank you. So supportive.
Nah, it's all good, man.
What do you call a virgin from Alabama?
An orphan.
Why did you say that?
Why did you say that? As I wanted done by shot.
What do you call an Asian?
Dwayne Johnson.
What?
The walk.
That's funny. That's funny.
Keep doing the rest off.
See what happens.
What do you call a Asian lady?
That's the one you picked.
Wrong accent. What do you call an Asian lady with blonde hair?
What? Irene.
Now that's comedy.
ههه",0.0,,,7547739899609271582
"I'm not saying I'm gonna stalk your page
but if you engage with this post
I'll be paying you a visit",0.0,,,7549392547840412959
"Maybe we should start by going around the group.
I'm here because I gave my grandma a parking ticket
after watching her have a heart attack at the ticket machine.
Hold on side.
Here we go.
I'm here because GCSE season's my favourite time of the year.
And apparently shouting when the lights flash
show us to next year's harvest is frowned upon.
I'm a cyclist.
It gets worse.
I like to talk to other cyclists whilst totally blocking the road.
Hi, guys.
Um,
I'm actually here because I took the minus off on the cheese.
Get out, nonce.",0.0,,,7548125785060576534
"he told the police that I put him on the ground
but he's a grown ass man so how the fuck do that sound
walk up on him right hook
I guarantee and knock him down
punched him in his mouth had that nigga blood leaking now
yeah yeah
yeah yeah
and I ain't gotta lie did too much
that was some with time I had to sacrifice little brother trying to slide
I hope you know I'm rocking by",0.0,,,7545329289143553294
"so a Palestinian official has come out with a statement
calling for the death of all infidels
he said that people need to go out and k×ll every single last one of them
and we've seen it happen already
like with this terrorist attack that has just happened
by two Palestinian men in Jerusalem
what more should we expect
because there's more to come
believe me Hamas
who are terrorist organisation
have openly said that after Israel
they're coming for Europe and the rest of the world
and they believe that all other religions apart from Islam need to be eradicated
all other people that don't believe in Islam need to die
so when we're sending money to places like Gaza
which should be for these poor children who are in war zones and starving
we're actually sending it to hamas
we're funding terrorists
and every time I do a video like this on hamas
people just say you don't care about people of Gaza
of course I care about innocent starving children
but I will never support terrorists
and ultimately, by us funding these terrorists who want to wipe us all out
who don't believe in Islam
we're paying for our own death",,,,7548501320450247958
"Latino families are spending less and it is affecting the economy.
From beer brands like Modelo and Corona
to retailers like Ross and Jack in the box
to family restaurants across the country,
companies are already feeling the slowdown.
Latino families are buying smaller packs,
trading down, or skipping outings altogether. Why?
Rising costs,
fear of raids and the cooling job market has us cutting back.
Anna Valdez of the Latino Donor Collaborative says it clearly.
We are partying less, we're gathering less,
and we're using more delivery service.
Therefore, we're consuming less.
And when Latinos consume less,
the entire economy feels it.
Latinos are not a small market.
We are a 4 trillion dollar engine of growth.
When our community hurts, the US economy hurts.
That's the truth. The numbers show it.
And it's a reminder. Investing in Latino stability
means investing in the future of this country.",0.0,,,7547790956041424150
